"year","ASL","X1","X2","Regione","Macro_Area"
"2020","FROSINONE",-1.36059613885224,2.91494403107569,"Lazio","Centre"
"2020","GENOVESE",1.75802164218057,0.985260227325115,"Liguria","North-West"
"2020","IMPERIESE",2.4552524292613,1.50908691905967,"Liguria","North-West"
"2020","LANCIANO VASTO CHIETI",-0.60969203562829,1.23252079692817,"Abruzzo","South"
"2020","LATINA",-1.95012570013229,3.88811555996346,"Lazio","Centre"
"2020","NO",2.65609504315806,-2.05870642265367,"Piemonte","North-West"
"2020","PESCARA",-0.632457289394494,1.62006780000428,"Abruzzo","South"
"2020","RIETI",-3.4746915731374,2.15035604201752,"Lazio","Centre"
"2020","ROMA 1",-3.85225936835293,2.77257079545948,"Lazio","Centre"
"2020","ROMA 2",-3.13525520103861,3.77043352963992,"Lazio","Centre"
"2020","ROMA 3",-3.98457255136019,3.51476998114947,"Lazio","Centre"
"2020","ROMA 4",-5.12864369522359,3.81893756315865,"Lazio","Centre"
"2020","ROMA 5",-2.84819106133291,3.48297543342436,"Lazio","Centre"
"2020","ROMA 6",-3.08662631748844,4.19290474703864,"Lazio","Centre"
"2020","SAVONESE",2.09116854265916,1.25266938245459,"Liguria","North-West"
"2020","SPEZZINO",-1.04029905528697,0.837608316899921,"Liguria","North-West"
"2020","TERAMO",-1.04443812012445,0.714309973032341,"Abruzzo","South"
"2020","TO3",5.59206849906316,0.256231925452792,"Piemonte","North-West"
"2020","TO4",6.01487063344752,-0.0116485876290558,"Piemonte","North-West"
"2020","TO5",6.13665311535095,0.252994534842637,"Piemonte","North-West"
"2020","TRENTO",-0.932100799660866,-3.44039417395953,"Trentino-Alto Adige","North-East"
"2020","VC",3.57299948715137,-1.42901033991223,"Piemonte","North-West"
"2020","VCO",3.76329412285514,-2.97067491517411,"Piemonte","North-West"
"2020","VITERBO",-4.82185585942268,1.56575813251432,"Lazio","Centre"
"2021","AL",2.90506210417115,0.912699341446385,"Piemonte","North-West"
"2021","AS FRIULI OCCIDENTALE",-0.688427926709164,-6.24508570432229,"Friuli-Venezia Giulia","North-East"
"2021","ASL AVELLINO",0.89834747629965,3.07712099593505,"Campania","South"
"2021","ASL BA",-0.151115193421347,0.405766624295756,"Puglia","South"
"2021","ASL BAT",-0.138055887546431,0.403696917008458,"Puglia","South"
"2021","ASL BENEVENTO",0.919205397251658,2.59400323951044,"Campania","South"
"2021","ASL BR",0.0150025104921382,0.182723511917793,"Puglia","South"
"2021","ASL CASERTA",1.29507457772356,4.62817245836161,"Campania","South"
"2021","ASL CITTA' DI TORINO",5.38077082169004,0.639794952319957,"Piemonte","North-West"
"2021","ASL FG",0.041350293590687,1.24576531621254,"Puglia","South"
"2021","ASL LE",-0.269937874819865,0.255972687202754,"Puglia","South"
"2021","ASL N 1 DI SASSARI",-2.87019258454417,-2.53365791717596,"Sardegna","Islands"
"2021","ASL N 2 DELLA GALLURA",-0.9202789784763,-0.534499427623476,"Sardegna","Islands"
"2021","ASL N 3 DI NUORO",-2.68009236534893,-2.8522612982341,"Sardegna","Islands"
"2021","ASL N 5 DI ORISTANO",-0.234680466916759,-6.51370251856231,"Sardegna","Islands"
"2021","ASL N 6 DEL MEDIO CAMPIDANO",-0.370542328705119,-3.68028086951736,"Sardegna","Islands"
"2021","ASL N 7 DEL SULCIS",-1.38127147093242,-3.12103857448463,"Sardegna","Islands"
"2021","ASL N 8 DI CAGLIARI",-1.63414747813319,-5.3383717847796,"Sardegna","Islands"
"2021","ASL NAPOLI 1 CENTRO",2.49177866771015,3.43674565927742,"Campania","South"
"2021","ASL NAPOLI 2 NORD",2.91197109060293,2.77614526531446,"Campania","South"
"2021","ASL NAPOLI 3 SUD",1.88642036203165,2.99365932281035,"Campania","South"
"2021","ASL SALERNO",1.23968614636596,2.43372506496592,"Campania","South"
"2021","ASL TA",-0.335404927242949,0.528443636254464,"Puglia","South"
"2021","ASP AGRIGENTO",0.291766158109419,1.27003091976468,"Sicilia","Islands"
"2021","ASP CALTANISSETTA",0.562594470869088,2.2087874024956,"Sicilia","Islands"
"2021","ASP CATANIA",1.38362729387485,2.76914731597563,"Sicilia","Islands"
"2021","ASP CATANZARO",-0.214050133200973,1.90481239547586,"Calabria","South"
"2021","ASP COSENZA",-0.417462747653516,1.9641045268395,"Calabria","South"
"2021","ASP CROTONE",-0.0826611172653492,2.52092577775475,"Calabria","South"
"2021","ASP DI TRAPANI",1.06919197416021,0.470607866512964,"Sicilia","Islands"
"2021","ASP ENNA",1.89139398278339,2.96569540648178,"Sicilia","Islands"
"2021","ASP MESSINA",0.669549550876573,2.26434909731327,"Sicilia","Islands"
"2021","ASP PALERMO",0.998591905375193,1.48231571630814,"Sicilia","Islands"
"2021","ASP RAGUSA",2.26748931022216,1.62369544487455,"Sicilia","Islands"
"2021","ASP REGGIO CALABRIA",-1.17667412033501,2.42033876871675,"Calabria","South"
"2021","ASP SIRACUSA",3.00539830954913,2.58740466325666,"Sicilia","Islands"
"2021","ASP VIBO VALENTIA",-0.289544174547686,2.28122677229232,"Calabria","South"
"2021","ASREM",-0.362013099118734,1.94956756613211,"Molise","South"
"2021","AST1 DI PESARO E URBINO",0.575329934063142,0.0339289739502217,"Marche","Centre"
"2021","AST2 DI ANCONA",-0.853040533022182,0.0670935799479497,"Marche","Centre"
"2021","AST3 DI MACERATA",0.798965115964335,0.273375454654567,"Marche","Centre"
"2021","AST4 DI FERMO",-1.8583450525981,1.55661062735793,"Marche","Centre"
"2021","AST5 DI ASCOLI PICENO",-1.50154847523266,-0.801279539972746,"Marche","Centre"
"2021","ASU FRIULI CENTRALE",0.766815902144531,-6.40776584181279,"Friuli-Venezia Giulia","North-East"
"2021","ASU GIULIANO ISONTINA",0.607636971743158,-5.44455854604555,"Friuli-Venezia Giulia","North-East"
"2021","AT",3.65468347545909,2.62154979546568,"Piemonte","North-West"
"2021","ATS DELL'INSUBRIA",2.0751593518332,-1.86702827588307,"Lombardia","North-West"
"2021","ATS DELLA BRIANZA",1.95030659555272,-1.42582980400412,"Lombardia","North-West"
"2021","ATS DELLA CITTA' METROPOLITANA DI MILANO",1.80661134824297,-1.02953671041272,"Lombardia","North-West"
"2021","ATS DELLA MONTAGNA",1.27657110983576,-1.85951768602198,"Lombardia","North-West"
"2021","ATS DELLA VAL PADANA",-0.221894595758968,-2.6337562939223,"Lombardia","North-West"
"2021","ATS DI BERGAMO",0.545979358099834,-0.820645392688579,"Lombardia","North-West"
"2021","ATS DI BRESCIA",0.0276262572978786,-2.29801258450628,"Lombardia","North-West"
"2021","ATS DI PAVIA",1.8685549881178,-0.940595429097135,"Lombardia","North-West"
"2021","AUSL UMBRIA N 1",-3.39049527257214,0.0661964164444804,"Umbria","Centre"
"2021","AUSL UMBRIA N 2",-3.58404088831447,0.0643432640991395,"Umbria","Centre"
"2021","AVEZZANO SULMONA L'AQUILA",-2.11870649864853,2.24939317938491,"Abruzzo","South"
"2021","AZIENDA SANITARIA DELLA PA DI BOLZANO",-1.04263193250632,-2.69316067101138,"Trentino-Alto Adige","North-East"
"2021","AZIENDA SANITARIA LOCALE DI MATERA ASM",-0.0119180337463374,2.58970494945882,"Basilicata","South"
"2021","AZIENDA SANITARIA LOCALE DI POTENZA ASP",-0.599771620428921,2.18315798054322,"Basilicata","South"
"2021","AZIENDA ULSS N 1 DOLOMITI",-1.14597416354809,-4.0877490798559,"Veneto","North-East"
"2021","AZIENDA ULSS N 2 MARCA TREVIGIANA",-1.3185165978158,-5.34842669694406,"Veneto","North-East"
"2021","AZIENDA ULSS N 3 SERENISSIMA",-2.56914469117731,-4.70691766915129,"Veneto","North-East"
"2021","AZIENDA ULSS N 4 VENETO ORIENTALE",-0.501768119056458,-5.42346443823896,"Veneto","North-East"
"2021","AZIENDA ULSS N 5 POLESANA",-4.39109284242177,-2.05969091756691,"Veneto","North-East"
"2021","AZIENDA ULSS N 6 EUGANEA",-2.20635832571759,-3.16550932732684,"Veneto","North-East"
"2021","AZIENDA ULSS N 7 PEDEMONTANA",-1.67608011192538,-2.78039398107371,"Veneto","North-East"
"2021","AZIENDA ULSS N 8 BERICA",-1.80799331942112,-2.79210367768529,"Veneto","North-East"
"2021","AZIENDA ULSS N 9 SCALIGERA",-0.837008974281747,-2.59046744505486,"Veneto","North-East"
"2021","AZIENDA USL BOLOGNA",-2.41983998786406,-0.954333092051085,"Emilia-Romagna","North-East"
"2021","AZIENDA USL DELLA ROMAGNA",-2.06683043542676,-0.471414888937889,"Emilia-Romagna","North-East"
"2021","AZIENDA USL FERRARA",-3.96551323370485,-2.58233254514405,"Emilia-Romagna","North-East"
"2021","AZIENDA USL IMOLA",-3.1465547278137,-0.359886006935189,"Emilia-Romagna","North-East"
"2021","AZIENDA USL MODENA",-1.24838341803417,-1.60193326833245,"Emilia-Romagna","North-East"
"2021","AZIENDA USL PARMA",-0.356519821549019,-1.64777697106451,"Emilia-Romagna","North-East"
"2021","AZIENDA USL PIACENZA",1.33753946005208,-2.22834350014625,"Emilia-Romagna","North-East"
"2021","AZIENDA USL REGGIO EMILIA",-0.541084478464348,-2.16643787061984,"Emilia-Romagna","North-East"
"2021","AZIENDA USL TOSCANA CENTRO",-2.39573597221425,0.831542592926613,"Toscana","Centre"
"2021","AZIENDA USL TOSCANA NORD OVEST",-1.41092174028545,0.520958733700658,"Toscana","Centre"
"2021","AZIENDA USL TOSCANA SUD EST",-3.27737737821068,1.27145677818989,"Toscana","Centre"
"2021","AZIENDA USL VALLE D'AOSTA",4.75668219707305,-0.326880352454004,"Valle d'Aosta","North-West"
"2021","BI",4.00719598662442,-2.09132734347202,"Piemonte","North-West"
"2021","CHIAVARESE",2.54664979005462,0.505711909529362,"Liguria","North-West"
"2021","CN1",5.02685658543307,1.52524821501466,"Piemonte","North-West"
"2021","CN2",4.67002018176533,1.10393729774398,"Piemonte","North-West"
"2021","FROSINONE",-2.21011737071743,2.54519327429908,"Lazio","Centre"
"2021","GENOVESE",2.28475059563747,1.11720617533649,"Liguria","North-West"
"2021","IMPERIESE",4.05496122371897,1.13682837379313,"Liguria","North-West"
"2021","LANCIANO VASTO CHIETI",-1.51733266402294,1.39558016394859,"Abruzzo","South"
"2021","LATINA",-2.03988340275635,4.20674956794661,"Lazio","Centre"
"2021","NO",2.41790089861244,-2.42447330325659,"Piemonte","North-West"
"2021","PESCARA",-1.51606887909338,1.39622887361507,"Abruzzo","South"
"2021","RIETI",-2.99249151804429,1.83545518648777,"Lazio","Centre"
"2021","ROMA 1",-3.79843981635989,3.14003147479272,"Lazio","Centre"
"2021","ROMA 2",-3.27256370064267,2.90192890235609,"Lazio","Centre"
"2021","ROMA 3",-3.3013930572934,2.86899579277009,"Lazio","Centre"
"2021","ROMA 4",-4.87593574618192,3.19201579914834,"Lazio","Centre"
"2021","ROMA 5",-2.45836083984297,3.38326249509926,"Lazio","Centre"
"2021","ROMA 6",-2.32690429104836,4.32485261184159,"Lazio","Centre"
"2021","SAVONESE",2.90285595686509,1.31068786958585,"Liguria","North-West"
"2021","SPEZZINO",-0.159318473650861,0.923724562460521,"Liguria","North-West"
"2021","TERAMO",-1.44787335122182,1.15219270555477,"Abruzzo","South"
"2021","TO3",5.01257104929241,0.864666044259595,"Piemonte","North-West"
"2021","TO4",5.83025932480715,-0.217791239501071,"Piemonte","North-West"
"2021","TO5",5.29157655348927,1.5343369366293,"Piemonte","North-West"
"2021","TRENTO",-1.40473873952348,-2.84101518153341,"Trentino-Alto Adige","North-East"
"2021","VC",2.98002944741957,-1.43012088929775,"Piemonte","North-West"
"2021","VCO",3.90751262929097,-2.08094582399794,"Piemonte","North-West"
"2021","VITERBO",-5.10280872516106,1.5287291883554,"Lazio","Centre"
"2022","AL",3.09676694636749,0.624441342831156,"Piemonte","North-West"
"2022","AS FRIULI OCCIDENTALE",-0.423707939517496,-6.29458163199599,"Friuli-Venezia Giulia","North-East"
"2022","ASL AVELLINO",0.97379568802992,2.93243586108648,"Campania","South"
"2022","ASL BA",0.105747133530016,0.0651725165484958,"Puglia","South"
"2022","ASL BAT",-0.344896569741768,0.40673244236158,"Puglia","South"
"2022","ASL BENEVENTO",1.58647235122627,3.17466027111622,"Campania","South"
"2022","ASL BR",0.139759154129616,-0.103859223894238,"Puglia","South"
"2022","ASL CASERTA",1.25648168420729,4.47116921364126,"Campania","South"
"2022","ASL CITTA' DI TORINO",5.33550122729296,0.526389790950663,"Piemonte","North-West"
"2022","ASL FG",-0.498106719885782,0.93534539525181,"Puglia","South"
"2022","ASL LE",-0.238700475877074,-0.380069855739594,"Puglia","South"
"2022","ASL N 1 DI SASSARI",-2.56396771372646,-3.64092687364165,"Sardegna","Islands"
"2022","ASL N 2 DELLA GALLURA",-1.90220833947985,-3.15032648907914,"Sardegna","Islands"
"2022","ASL N 3 DI NUORO",-3.90500520857336,-3.76752141298177,"Sardegna","Islands"
"2022","ASL N 5 DI ORISTANO",-1.28463702363877,-4.56650451759606,"Sardegna","Islands"
"2022","ASL N 6 DEL MEDIO CAMPIDANO",-0.0399720637592466,-5.2340002597493,"Sardegna","Islands"
"2022","ASL N 7 DEL SULCIS",0.466547599210853,-4.92029156947489,"Sardegna","Islands"
"2022","ASL N 8 DI CAGLIARI",-1.12200010455999,-4.90495832601662,"Sardegna","Islands"
"2022","ASL NAPOLI 1 CENTRO",1.98803654578453,3.46414576653008,"Campania","South"
"2022","ASL NAPOLI 2 NORD",3.5198723199028,3.32149805903814,"Campania","South"
"2022","ASL NAPOLI 3 SUD",1.59229841484867,3.21587644418122,"Campania","South"
"2022","ASL SALERNO",0.597701091047574,2.99057297476218,"Campania","South"
"2022","ASL TA",0.151671882439006,-0.0156431940357512,"Puglia","South"
"2022","ASP AGRIGENTO",1.11054189046779,2.10675613116386,"Sicilia","Islands"
"2022","ASP CALTANISSETTA",1.00346151705834,1.94970938893966,"Sicilia","Islands"
"2022","ASP CATANIA",2.12791085701172,2.51519358174878,"Sicilia","Islands"
"2022","ASP CATANZARO",0.590885222300139,3.04120019014601,"Calabria","South"
"2022","ASP COSENZA",0.13711641841834,2.87628871285414,"Calabria","South"
"2022","ASP CROTONE",0.108467976057949,2.99947175452975,"Calabria","South"
"2022","ASP DI TRAPANI",0.415314604883334,1.07306254940515,"Sicilia","Islands"
"2022","ASP ENNA",1.99263600589639,2.9784344932979,"Sicilia","Islands"
"2022","ASP MESSINA",0.948836010693057,2.20514216367908,"Sicilia","Islands"
"2022","ASP PALERMO",0.971566066878935,1.39862539375518,"Sicilia","Islands"
"2022","ASP RAGUSA",2.20445789601817,1.00026189372858,"Sicilia","Islands"
"2022","ASP REGGIO CALABRIA",-0.0676462407849355,2.46060090159139,"Calabria","South"
"2022","ASP SIRACUSA",2.73463238925263,2.70475517460223,"Sicilia","Islands"
"2022","ASP VIBO VALENTIA",0.462636905964431,2.49572349076616,"Calabria","South"
"2022","ASREM",-0.519619464161961,2.15929094023996,"Molise","South"
"2022","AST1 DI PESARO E URBINO",-0.553067755951377,0.651823745023422,"Marche","Centre"
"2022","AST2 DI ANCONA",-1.55461197321145,1.53632653270034,"Marche","Centre"
"2022","AST3 DI MACERATA",-0.649051932375365,0.436828302646128,"Marche","Centre"
"2022","AST4 DI FERMO",-2.06001006842902,1.58578332916868,"Marche","Centre"
"2022","AST5 DI ASCOLI PICENO",-2.6045507800212,1.42809387740561,"Marche","Centre"
"2022","ASU FRIULI CENTRALE",0.705105023240154,-6.23319243974471,"Friuli-Venezia Giulia","North-East"
"2022","ASU GIULIANO ISONTINA",0.382044835284508,-5.41520543310483,"Friuli-Venezia Giulia","North-East"
"2022","AT",4.15563180529453,1.64965464935294,"Piemonte","North-West"
"2022","ATS DELL'INSUBRIA",2.31953555511457,-1.72042998018397,"Lombardia","North-West"
"2022","ATS DELLA BRIANZA",1.82064774221874,-1.14034290496073,"Lombardia","North-West"
"2022","ATS DELLA CITTA' METROPOLITANA DI MILANO",1.36656398909514,-0.783023069396775,"Lombardia","North-West"
"2022","ATS DELLA MONTAGNA",1.5354484328812,-2.61091900969267,"Lombardia","North-West"
"2022","ATS DELLA VAL PADANA",-0.136476436998308,-2.41688966710011,"Lombardia","North-West"
"2022","ATS DI BERGAMO",1.03152088498776,-1.84628776901956,"Lombardia","North-West"
"2022","ATS DI BRESCIA",0.0902754364677291,-2.52310716572326,"Lombardia","North-West"
"2022","ATS DI PAVIA",1.12594404391152,-0.643132420870753,"Lombardia","North-West"
"2022","AUSL UMBRIA N 1",-3.74557405526701,1.09578956555327,"Umbria","Centre"
"2022","AUSL UMBRIA N 2",-3.26455729537173,0.655441933874166,"Umbria","Centre"
"2022","AVEZZANO SULMONA L'AQUILA",-2.05075606644392,2.19754480103821,"Abruzzo","South"
"2022","AZIENDA SANITARIA DELLA PA DI BOLZANO",-1.31207204058159,-2.99291103833086,"Trentino-Alto Adige","North-East"
"2022","AZIENDA SANITARIA LOCALE DI MATERA ASM",0.6294725826006,1.63094421409209,"Basilicata","South"
"2022","AZIENDA SANITARIA LOCALE DI POTENZA ASP",-0.137573732101361,2.13110456252566,"Basilicata","South"
"2022","AZIENDA ULSS N 1 DOLOMITI",-1.77947434117502,-4.07402076044929,"Veneto","North-East"
"2022","AZIENDA ULSS N 2 MARCA TREVIGIANA",-1.24919576272772,-5.52296238563124,"Veneto","North-East"
"2022","AZIENDA ULSS N 3 SERENISSIMA",-2.08567575076543,-4.76931472972847,"Veneto","North-East"
"2022","AZIENDA ULSS N 4 VENETO ORIENTALE",-0.16986756588032,-4.54624562265711,"Veneto","North-East"
"2022","AZIENDA ULSS N 5 POLESANA",-3.63042074897261,-2.12409503469526,"Veneto","North-East"
"2022","AZIENDA ULSS N 6 EUGANEA",-1.86410593820017,-3.43990449238038,"Veneto","North-East"
"2022","AZIENDA ULSS N 7 PEDEMONTANA",-1.81536762394556,-2.64823510988587,"Veneto","North-East"
"2022","AZIENDA ULSS N 8 BERICA",-2.16204317772505,-2.3102808206251,"Veneto","North-East"
"2022","AZIENDA ULSS N 9 SCALIGERA",-0.732755708359876,-2.81825990773683,"Veneto","North-East"
"2022","AZIENDA USL BOLOGNA",-2.14709609830032,-0.885756606272014,"Emilia-Romagna","North-East"
"2022","AZIENDA USL DELLA ROMAGNA",-1.88787285541656,0.134579692834692,"Emilia-Romagna","North-East"
"2022","AZIENDA USL FERRARA",-3.42421402251325,-1.85184599755748,"Emilia-Romagna","North-East"
"2022","AZIENDA USL IMOLA",-3.00874683955534,-0.468023409860014,"Emilia-Romagna","North-East"
"2022","AZIENDA USL MODENA",-0.864193731979504,-1.57651363269868,"Emilia-Romagna","North-East"
"2022","AZIENDA USL PARMA",0.225243030345054,-0.951473517336765,"Emilia-Romagna","North-East"
"2022","AZIENDA USL PIACENZA",0.957172084769743,-1.39752380411913,"Emilia-Romagna","North-East"
"2022","AZIENDA USL REGGIO EMILIA",-0.254565835757375,-2.03969366086998,"Emilia-Romagna","North-East"
"2022","AZIENDA USL TOSCANA CENTRO",-2.19739496418918,0.380957627039403,"Toscana","Centre"
"2022","AZIENDA USL TOSCANA NORD OVEST",-1.61796611321286,0.356845300273379,"Toscana","Centre"
"2022","AZIENDA USL TOSCANA SUD EST",-3.01796523610838,0.31968816837643,"Toscana","Centre"
"2022","AZIENDA USL VALLE D'AOSTA",3.2058022540376,0.154403257627143,"Valle d'Aosta","North-West"
"2022","BI",3.59299459370856,-2.42743432983028,"Piemonte","North-West"
"2022","CHIAVARESE",2.23475833265398,1.14919677375684,"Liguria","North-West"
"2022","CN1",4.67886049376421,0.535051093256766,"Piemonte","North-West"
"2022","CN2",4.97142814603149,1.33125211293459,"Piemonte","North-West"
"2022","FROSINONE",-2.21500430092633,3.02911354527415,"Lazio","Centre"
"2022","GENOVESE",2.48067160783451,1.11454031664897,"Liguria","North-West"
"2022","IMPERIESE",3.06263994075965,1.87063796319974,"Liguria","North-West"
"2022","LANCIANO VASTO CHIETI",-0.833425546408815,1.56809966131808,"Abruzzo","South"
"2022","LATINA",-2.20257877825448,4.08110610703965,"Lazio","Centre"
"2022","NO",2.1343859409083,-2.13844120571701,"Piemonte","North-West"
"2022","PESCARA",-1.00140344260859,1.49340563603683,"Abruzzo","South"
"2022","RIETI",-4.19762704887497,1.4971235920638,"Lazio","Centre"
"2022","ROMA 1",-3.70952830801911,2.30438095925785,"Lazio","Centre"
"2022","ROMA 2",-3.69858990350989,2.61773528389577,"Lazio","Centre"
"2022","ROMA 3",-3.8500483952636,3.04270113548703,"Lazio","Centre"
"2022","ROMA 4",-4.7953814320562,2.61657687110014,"Lazio","Centre"
"2022","ROMA 5",-2.93017788922684,3.34384424301757,"Lazio","Centre"
"2022","ROMA 6",-2.54651094321785,4.04408220462872,"Lazio","Centre"
"2022","SAVONESE",2.80267141385228,1.04218977224017,"Liguria","North-West"
"2022","SPEZZINO",-0.991546257339858,0.957977242980304,"Liguria","North-West"
"2022","TERAMO",-1.34295032151133,2.31002494473731,"Abruzzo","South"
"2022","TO3",5.28455090699588,0.622280864275266,"Piemonte","North-West"
"2022","TO4",4.93798428458432,-0.277476120483381,"Piemonte","North-West"
"2022","TO5",5.83482716709148,1.0663829170162,"Piemonte","North-West"
"2022","TRENTO",-0.864060375100613,-3.18718844728874,"Trentino-Alto Adige","North-East"
"2022","VC",3.61690922249312,-1.50218090354901,"Piemonte","North-West"
"2022","VCO",4.22800050228494,-2.87720166731901,"Piemonte","North-West"
"2022","VITERBO",-4.96368079456778,1.06172678057986,"Lazio","Centre"
"2023","AL",3.00740212792488,1.30018152024764,"Piemonte","North-West"
"2023","AS FRIULI OCCIDENTALE",-0.0952630772699778,-5.89572264537395,"Friuli-Venezia Giulia","North-East"
"2023","ASL AVELLINO",0.827158201114681,3.096140075216,"Campania","South"
"2023","ASL BA",0.00595585493747797,0.263091567512756,"Puglia","South"
"2023","ASL BAT",0.153834353616005,0.575397046634629,"Puglia","South"
"2023","ASL BENEVENTO",0.89700032581493,2.84963363498564,"Campania","South"
"2023","ASL BR",0.580136221559115,0.0372450039638167,"Puglia","South"
"2023","ASL CASERTA",1.29915464467826,4.20865688363245,"Campania","South"
"2023","ASL CITTA' DI TORINO",5.54811285774948,0.133908586185124,"Piemonte","North-West"
"2023","ASL FG",-0.364316699625846,0.776354249845489,"Puglia","South"
"2023","ASL LE",0.227502884801491,0.53215426686523,"Puglia","South"
"2023","ASL N 1 DI SASSARI",-1.82455795652865,-3.63607012888027,"Sardegna","Islands"
"2023","ASL N 2 DELLA GALLURA",-1.70104748365524,-3.46739946454341,"Sardegna","Islands"
"2023","ASL N 3 DI NUORO",-3.37659639804473,-3.37893512796551,"Sardegna","Islands"
"2023","ASL N 5 DI ORISTANO",-2.14898267337009,-4.26741636592574,"Sardegna","Islands"
"2023","ASL N 6 DEL MEDIO CAMPIDANO",-0.14090640138128,-5.36358396758558,"Sardegna","Islands"
"2023","ASL N 7 DEL SULCIS",-0.662543770946177,-6.17322003893863,"Sardegna","Islands"
"2023","ASL N 8 DI CAGLIARI",-0.816726117721305,-5.07766207988841,"Sardegna","Islands"
"2023","ASL NAPOLI 1 CENTRO",2.58269628632418,3.26171860610869,"Campania","South"
"2023","ASL NAPOLI 2 NORD",3.43165947228475,3.13994629702893,"Campania","South"
"2023","ASL NAPOLI 3 SUD",1.17549014220282,3.03955524547704,"Campania","South"
"2023","ASL SALERNO",0.527603563011457,3.05838540290251,"Campania","South"
"2023","ASL TA",-0.0501835174273563,0.461533743734725,"Puglia","South"
"2023","ASP AGRIGENTO",1.0901777410814,1.89408526940051,"Sicilia","Islands"
"2023","ASP CALTANISSETTA",1.09614759225137,2.53043687024504,"Sicilia","Islands"
"2023","ASP CATANIA",2.04068331806492,3.08629987301054,"Sicilia","Islands"
"2023","ASP CATANZARO",0.331554091399341,2.15899314318221,"Calabria","South"
"2023","ASP COSENZA",-0.224082961802214,2.16971324184612,"Calabria","South"
"2023","ASP CROTONE",-0.630334335080785,1.70587384289536,"Calabria","South"
"2023","ASP DI TRAPANI",0.580494598325717,1.22440452416734,"Sicilia","Islands"
"2023","ASP ENNA",2.19266987082335,3.56987437944457,"Sicilia","Islands"
"2023","ASP MESSINA",0.688788484725802,2.93468239375976,"Sicilia","Islands"
"2023","ASP PALERMO",1.02076947095313,1.50235132357595,"Sicilia","Islands"
"2023","ASP RAGUSA",1.92284779942401,2.32751755934278,"Sicilia","Islands"
"2023","ASP REGGIO CALABRIA",-0.0119101398941767,2.44673391373511,"Calabria","South"
"2023","ASP SIRACUSA",2.93498139983403,1.89202112029473,"Sicilia","Islands"
"2023","ASP VIBO VALENTIA",-0.0891620759621585,2.55200024223177,"Calabria","South"
"2023","ASREM",-0.527440730839714,1.76077686973722,"Molise","South"
"2023","AST1 DI PESARO E URBINO",-1.7379092447986,0.282244326506419,"Marche","Centre"
"2023","AST2 DI ANCONA",-2.21474731488703,0.579652025014739,"Marche","Centre"
"2023","AST3 DI MACERATA",-2.31742635201655,0.919167446298725,"Marche","Centre"
"2023","AST4 DI FERMO",-2.37684025740708,1.64287554101046,"Marche","Centre"
"2023","AST5 DI ASCOLI PICENO",-2.1235877329505,1.51391763097478,"Marche","Centre"
"2023","ASU FRIULI CENTRALE",0.558577159855229,-5.70848188015479,"Friuli-Venezia Giulia","North-East"
"2023","ASU GIULIANO ISONTINA",-0.226310733661655,-5.61713768993642,"Friuli-Venezia Giulia","North-East"
"2023","AT",4.72580651124435,1.04787580747736,"Piemonte","North-West"
"2023","ATS DELL'INSUBRIA",1.69594801059971,-0.850905278598773,"Lombardia","North-West"
"2023","ATS DELLA BRIANZA",1.45715035690936,-0.979352005718543,"Lombardia","North-West"
"2023","ATS DELLA CITTA' METROPOLITANA DI MILANO",1.14005919290359,-0.689939206008407,"Lombardia","North-West"
"2023","ATS DELLA MONTAGNA",1.18798827067988,-1.94762837357791,"Lombardia","North-West"
"2023","ATS DELLA VAL PADANA",0.172065852932879,-2.92901040230436,"Lombardia","North-West"
"2023","ATS DI BERGAMO",0.680553776545539,-1.4334401125122,"Lombardia","North-West"
"2023","ATS DI BRESCIA",0.47269617199414,-2.86146831521046,"Lombardia","North-West"
"2023","ATS DI PAVIA",2.08603074816683,-1.25496747160802,"Lombardia","North-West"
"2023","AUSL UMBRIA N 1",-3.55626457388661,-0.232973846840244,"Umbria","Centre"
"2023","AUSL UMBRIA N 2",-3.86389426210357,-0.357526381567882,"Umbria","Centre"
"2023","AVEZZANO SULMONA L'AQUILA",-2.16792816849234,2.54489942450437,"Abruzzo","South"
"2023","AZIENDA SANITARIA DELLA PA DI BOLZANO",-0.908790301740347,-3.0891489461801,"Trentino-Alto Adige","North-East"
"2023","AZIENDA SANITARIA LOCALE DI MATERA ASM",0.204100930010799,2.05819652825858,"Basilicata","South"
"2023","AZIENDA SANITARIA LOCALE DI POTENZA ASP",0.125828649324509,2.40464803316266,"Basilicata","South"
"2023","AZIENDA ULSS N 1 DOLOMITI",-1.54903046366793,-3.63387535472088,"Veneto","North-East"
"2023","AZIENDA ULSS N 2 MARCA TREVIGIANA",-0.939257664760264,-4.95883196971794,"Veneto","North-East"
"2023","AZIENDA ULSS N 3 SERENISSIMA",-2.34494524406328,-3.9343012043907,"Veneto","North-East"
"2023","AZIENDA ULSS N 4 VENETO ORIENTALE",0.957423793809657,-4.74443165518631,"Veneto","North-East"
"2023","AZIENDA ULSS N 5 POLESANA",-3.51312927619296,-2.76628117367191,"Veneto","North-East"
"2023","AZIENDA ULSS N 6 EUGANEA",-1.44515110524646,-3.11719678573604,"Veneto","North-East"
"2023","AZIENDA ULSS N 7 PEDEMONTANA",-1.99720337012019,-2.53245662878371,"Veneto","North-East"
"2023","AZIENDA ULSS N 8 BERICA",-2.34702410768158,-1.99907574044066,"Veneto","North-East"
